车型加价提车ID,车型加价编号,车品牌,父ID,车型加价名称,车型加价费用,层级
1168,,陆风X9,122
1169,,陆风X8,122
1170,,陆风X6,122
1171,,发现4,123
1172,,发现3  ,123
1173,,发现神行,123
1174,,揽胜极光,123
1175,,揽胜极光（进口）,123
1176,,第一代发现,123
1177,,第二代发现,123
1178,,第三代发现,123
1179,,DC100,123
1180,,卫士,123
1181,,神行者,123
1182,,发现 Vision,123
1183,,Series I,123
1184,,神行者2,123
1185,,揽胜,123
1186,,神行,123
1187,,极光,123
1188,,第四代揽胜运动版,123
1189,,Elise ,124
1190,,Evora,124
1191,,Exige,124
1192,,Elan,124
1193,,Elite,124
1194,,Esprit,124
1195,,3SW,125
1196,,3,125
1197,,5,125
1198,,6,125
1199,,锐行,125
1200,,锐腾,125
1201,,ICON,125
1202,,iGS,125
1203,,7,125
1204,,TF,125
1205,,MINI JCW,126
1206,,MINI,126
1207,,MINI四门,126
1208,,MINI双门,126
1209,,Mazda3 ,127
1210,,马自达3星驰,127
1211,,昂克赛拉,127
1212,,CX-5,127
1213,,马自达2劲翔,127
1214,,Mazda2,127
1215,,RX-8,127
1216,,MX-5,127
1217,,Mazda5,127
1218,,CX-7 ,127
1219,,马自达5,127
1220,,CX-9,127
1221,,马自达3,127
1222,,CX-4,127
1223,,Mazda6,128
1224,,阿特兹,128
1225,,睿翼,128
1226,,马自达CX7,128
1227,,马自达CX8,128
1228,,CX-4,128
1229,,CX-7 ,129
1230,,CX-9,129
1231,,5,129
1232,,MX-5,129
1233,,Hazumi,129
1234,,3,129
1235,,ATENZA,129
1236,,Takeri,129
1237,,6,129
1238,,CX-3,129
1239,,Koeru越,129
1240,,minagi,129
1241,,Shinari,129
1242,,8(进口）,129
1243,,RX7,129
1244,,RX-8,129
1245,,总裁,130
1246,,Spyder,130
1247,,GranTurismo,130
1248,,GranCabrio,130
1249,,Ghibli,130
1250,,Levante,130
1251,,达巴赫,131
1252,,迈凯伦P1,132
1253,,迈凯伦540C,132
1254,,迈凯伦570GT,132
1255,,迈凯伦570S,132
1256,,迈凯伦625C,132
1257,,迈凯伦650S,132
1258,,迈凯伦675LT,132
1259,,迈凯伦12C,132
1260,,迈凯伦F1,132
1261,,3 Wheeler,133
1262,,Aero,133
1263,,Aero4,133
1264,,Aero8,133
1265,,Plus8,133
1266,,Roadster,133
1267,,摩根EV3,133
1268,,纳5,134
1269,,优6SUV,134
1270,,大7SUV,134
1271,,大7MPV,134
1272,,Master ceo,134
1273,,锐3,134
1274,,neora,134
1275,,S5,134
1276,,S5 TURBO,134
1277,,U6 TURBO,134
1278,,开沃D11,135
1279,,TL,136
1280,,RL,136
1281,,MDX  ,136
1282,,ILX,136
1283,,TLX,136
1284,,RLX,136
1285,,RDX,136
